'ID_CLIENTE';'NOME_ALTERNATIVO';'END_CIDADE';'END_UF';'STATUS'
10880;'SINGULAR_ENGENHARIA';'PALHOCA';'SC';'A'
10881;'MORO_CONSTRUCOES';'CURITIBA';'PR';'C'
10882;'WHITE_MARTINS_MG';'UBERLANDIA';'MG';'C'
10883;'MULTIAVE';'RECIFE';'PE';'A'
10885;'METHA_PHARMAKO_CONSULTORIA';'SAO PAULO';'SP';'C'
10886;'GRANOL/OSV_CRUZ';'OSVALDO CRUZ';'SP';'A'
10888;'UNIVAS';'Pouso Alegre';'MG';'A'
10889;'MOTO_HONDA_ANHANGUERA';'SUMARE';'SP';'A'
10890;'FCC_FORTIK_TERMOPLASTICOS';'CONCEICAO DO JACUIPE';'BA';'A'
10891;'TAKEO_ARAKI';'SÃO PAULO';'SP';'C'
10892;'TALITA_CASTRO';'BELO HORIZONTE';'MG';'C'
10893;'CALQUIM';'SAO PAULO';'SP';'C'
10894;'ASS_ENS_UNIF_UCL';'SERRA';'ES';'C'
10895;'CONSTRUTECNICA';'SAO PAULO';'SP';'C'
10897;'MPD_ENGENHARIA';'BARUERI';'SP';'A'
10898;'MEDICAL_SERVICE_PA';'BELEM';'PA';'C'
10899;'TONIN_E_SYLVESTRE';'AMERICANA';'SP';'A'
10900;'ACCORD';'SAO PAULO';'SP';'C'
10901;'ISOFAR_PROD_QUIMICO';'DUQUE DE CAXIAS';'RJ';'A'
10902;'AGILLIS';'BELO HORIZONTE';'MG';'C'
10903;'HOSPITAIS_KARMAN';'São Paulo';'SP';'A'
10904;'MINERACAO_SOSSEGO_RJ';'RIO DE JANEIRO';'RJ';'A'
10905;'OSVALDO_CRUZ_CESAU';'OSVALDO CRUZ';'SP';'A'
10906;'PAT_PATOL_CLINICA_ES';'VITORIA';'ES';'A'
10907;'SBC_HOSPITAL';'SAO PAULO';'SP';'C'
10908;'USP/POLITECNICA6';'Sao Paulo';'SP';'C'
10909;'BOSCH/SANTO_AMARO';'SAO PAULO';'SP';'C'
10910;'CLIN_NEFROL_DIALISE';'Campinas';'SP';'A'
10911;'COSMOTEC';'GUARULHOS';'SP';'A'
10912;'UNIMED_FRANCA';'FRANCA';'SP';'C'
10913;'HOSP_EVANGELICO_GO';'Rio Verde';'GO';'A'
10914;'PERRY_SP';'SAO PAULO';'SP';'C'
10915;'LAB_ROCHA_LIMA';'São Caetano do Sul';'SP';'A'
10916;'ODONTBIOMED_SALVADOR';'Salvador';'BA';'C'
10917;'UNIMED_RS';'Caxias do Sul';'RS';'A'
10918;'REAL_BENE_SOC_PORT';'SAO PAULO';'SP';'C'
10919;'ELINOX_SP';'SAO PAULO';'SP';'A'
10920;'CENDICOR_CURITIBA';'CURITIBA';'PR';'A'
10921;'STUDIO_A3_PR';'Curitiba';'PR';'C'
10922;'POLO_INDUSTRIA';'MONTENEGRO';'RS';'A'
10923;'CIRURGICA_CITY';'RIBEIRAO PRETO';'SP';'C'
10924;'BIOANALISES_SOROCABA';'SOROCABA';'SP';'C'
10925;'CENTR_MED_ADVENTISTA';'BRASILIA';'DF';'A'
10926;'ANTON_ROC_MARMO_SP';'SAO JOSE DOS CAMPOS';'SP';'C'
10927;'FUND_HEMATOLOGIA_RJ';'Rio de Janeiro';'RJ';'A'
10928;'UNESC_CENTRO_UNIVERSITARIO';'COLATINA';'ES';'A'
10929;'INST_BIOMEDICAS';'OSASCO';'SP';'C'
10930;'UNITAU_TAUBATE';'Taubaté';'SP';'A'
10931;'QUEIROZ_CLOVIS';'ITUIUTABA';'MG';'C'
10932;'DETTAGLI_ES';'VITORIA';'ES';'C'
10933;'CARRAMENHA_BA';'SALVADOR';'BA';'C'
10934;'BRASIL_ARQUITETURA';'SÃO PAULO';'SP';'C'
10935;'FUND_JOAO_RAMALHO';'SAO BERNARDO DO CAMPO';'SP';'A'
10936;'BEHR_BRASIL';'ARUJA';'SP';'A'
10937;'TEREZANI_LIGIA';'ARARAQUARA';'SP';'C'
10938;'UNID_HOSP_MISTA';'BERTIOGA';'SP';'C'
10939;'BIOANALISE_CURITIBA';'CURITIBA';'PR';'C'
10940;'DIAGNOSTICA_HOSP_DF';'BRASILIA';'DF';'A'
10941;'MACMED_RS';'Porto Alegre';'RS';'A'
10943;'HOSP_STA_MONICA';'VILA VELHA';'ES';'A'
10944;'H_U_LONDRINA';'LONDRINA';'PR';'C'
10945;'NEURODIAGNOSTICO';'Teresina';'PI';'A'
10946;'LAB_AMARAL_BELEM';'Belém';'PA';'A'
10947;'AMBIENTAL_MG';'POUSO ALEGRE';'MG';'C'
10948;'HOSP_PERPETUO_SOCORR';'GASPAR';'SC';'A'
10949;'UMC_MOGI';'MOGI DAS CRUZES';'SP';'A'
10950;'PINIWEB';'SAO PAULO';'SP';'A'
10951;'PROAHSA_CAMPINAS';'CAMPINAS';'SP';'C'
10952;'HOSP_SAO_RAFAEL';'Novo Hamburgo';'RS';'A'
10953;'ARQUITE_INTERIORES';'RIO DE JANEIRO';'RJ';'C'
10954;'MENDONCA_REGINA';'MACEIO';'AL';'C'
10955;'MAIA_CLAUDIA';'MACEIO';'AL';'C'
10956;'DIAGN_ANAL_CLIN';'OURINHOS';'SP';'C'
10957;'ULTRALAB_PR';'CURITIBA';'PR';'C'
10958;'LAB_UNID_MEDICA';'Jacareí';'SP';'A'
10959;'VOZZA_CAMPINAS';'CAMPINAS';'SP';'A'
10960;'ROMAG_BH';'BELO HORIZONTE';'MG';'C'
10961;'GILLETTE_BRASIL';'MANAUS';'AM';'C'
10963;'ESPIRITO_STO_PRO_LAB';'VITORIA';'ES';'C'
10965;'BASF_VOLTAREDONDA';'VOLTA REDONDA';'RJ';'C'
10966;'USINA_VALE_PARANAIBA';'Capinópolis';'MG';'C'
10967;'LAB_SERV_OSW_CRUZ';'SÃO PAULO';'SP';'C'
10968;'FARMAGRIS_ASSIS_SP';'ASSIS';'SP';'C'
10969;'VULKACTIVE_DIADEMA';'DIADEMA';'SP';'C'
10970;'GASLAB/COML';'RIO DE JANEIRO';'RJ';'C'
10971;'DELTA_ENGENHARIA';'IPATINGA';'MG';'C'
10972;'FUND_DIREITO_PUBLICO';'BELO HORIZONTE';'MG';'C'
10973;'EMPREEND_AMAZONIA';'MANAUS';'AM';'C'
10974;'CRYOPRAXIS';'RIO DE JANEIRO';'RJ';'A'
10975;'BIOSINTETICA_SP';'São Paulo';'SP';'C'
10977;'BRAZMO_IND_COM';'SAO PAULO';'SP';'A'
10978;'LAB_LIBRA_BRASIL';'Porto Alegre';'RS';'A'
10979;'COOPREST_COOP_ENG';'RIO DE JANEIRO';'RJ';'A'
10980;'CLAUDIO_VALERIO';'RIO DE JANEIRO';'RJ';'A'
10981;'JC_BAHIA';'SIMOES FILHO';'BA';'A'
10982;'GOES_VIDROS_ESPECIAIS_DIEGO';'PORTO ALEGRE';'RS';'A'
10983;'DOW_AGROSCIENCES_JACAREI';'JACAREI';'SP';'A'
10984;'FAC_TECNOL_CIENCIAS_FTC';'SALVADOR';'BA';'C'
10985;'VEHBOUR_PANOSSIAN';'SÃO PAULO';'SP';'C'
10986;'TECHNION_ENG_TECN';'RIO DE JANEIRO';'RJ';'A'
10987;'RH_ARQ_DESIGN';'SÃO PAULO';'SP';'C'
10988;'AMBIENT_RIB_PRETO';'RIBEIRAO PRETO';'SP';'A'
10989;'FEDCO_IND_COM';'NATAL';'RN';'A'
10990;'FUND_OSW_CRUZ_RJ2';'RIO DE JANEIRO';'RJ';'A'
10991;'IPEM_SP';'Sao Paulo';'SP';'A'
10992;'CUNOLATINA';'MAIRINQUE';'SP';'C'
10993;'CUNOLATINO';'MAIRINQUE';'SP';'C'
10995;'PHILIPS_MAUA';'MAUA';'SP';'A'
10996;'CTA_LAB_SP';'FRANCO DA ROCHA';'SP';'A'
10997;'BLOCO_CIRURGICO_PA';'BELEM';'PA';'C'
10998;'NEVES_BAHIA';'VITORIA DA CONQUISTA';'BA';'C'
10999;'NASBRAN_ITABUNA';'ITABUNA';'BA';'A'
11000;'CHEMYKA_MANAUS';'Manaus';'AM';'A'
11001;'AQUALIDER RECIFE';'RECIFE';'PE';'C'
11002;'DIAGNOSTICA_MANAUS';'Sao Luis';'MA';'C'
11003;'FAZ_ENG_ARQUIT_SP';'SAO PAULO';'SP';'C'
11004;'HAM_SALVADOR';'Salvador';'BA';'A'
11005;'VISAO_E_ACAO';'SÃO PAULO';'SP';'C'
11006;'COPEBRAS_CATALAO';'CATALAO';'GO';'A'
11007;'RODRIGUES_RIOS';'SAO PAULO';'SP';'C'
11008;'LAB_SAO_MATHEUS';'OLIMPIA';'SP';'C'
11009;'LAB_PANIZZA';'Taboão da Serra';'SP';'A'
11010;'LAPA_ANIMAL';'RECIFE';'PE';'C'
11012;'ANTUNES_DUMONT_INST_IND';'BRAGANCA PAULISTA';'SP';'A'
11013;'SENAC_SERVICO';'São Paulo';'SP';'A'
11014;'INAM_IND_ALIMENTICIA';'São Paulo';'SP';'A'
11016;'FATEC_FREGUESIADOO';'SAO PAULO';'SP';'C'
11017;'NATIVA_MOGI_MIRIM';'MOGI MIRIM';'SP';'C'
11018;'PREF_RJ';'RIO DE JANEIRO';'RJ';'C'
11019;'TENCIO_RJ';'RIO DE JANEIRO';'RJ';'A'
11020;'BIOANALISE_BIRIGUI';'BIRIGUI';'SP';'C'
11021;'RILEGUI_SP';'SAO PAULO';'SP';'A'
11022;'EVANGELISTA_NIVALDO';'SAO PAULO';'SP';'C'
11023;'AIR_LIQUIDE_SUZANO';'Suzano';'SP';'A'
11024;'IDEE_ARQUITETURA';'PETROPOLIS';'RJ';'C'
11025;'IFM_HORTOLANDIA';'HORTOLANDIA';'SP';'C'
11026;'INDEBA_SP';'SAO PAULO';'SP';'C'
11027;'THERMOID_MAT_FRICCAO';'SALTO';'SP';'A'
11028;'HOSP_GERAL_SP';'São Paulo';'SP';'A'
11029;'GOTUZZO_PELOTAS';'Pelotas';'RS';'C'
11030;'INSIGHT_RIBEIRAO';'RIBEIRAO PRETO';'SP';'C'
11031;'LAB_QUINTAO_ES';'VITORIA';'ES';'A'
11032;'OSSEA_VALINHOS';'VALINHOS';'SP';'A'
11033;'ANTIQUEIRA_ENG_';'SÃO PAULO';'SP';'C'
11034;'SAO_RAFAEL';'ARUJA';'SP';'A'
11035;'BRAGANCA_ARQ_CONST';'Braganca Paulista';'SP';'C'
11036;'MINIST_EDUCA_PERNAMB';'RECIFE';'PE';'C'
11037;'MEGA_PIAUI';'TERESINA';'PI';'C'
11038;'CASCAJU_AGROINDUSTRIAL';'CASCAVEL';'CE';'A'
11039;'BOREALIS_ITATIBA';'ITATIBA';'SP';'A'
11040;'UNILEVER_INDAIATUBA';'INDAIATUBA';'SP';'C'
11041;'CBA_SP_2';'SAO PAULO';'SP';'A'
11043;'LK2_ENG_CONST';'SÃO PAULO';'SP';'C'
11044;'ACQUALINEA_PETROPOLI';'PETROPOLIS';'RJ';'A'
11045;'COZIL_EQUIPAMENTOS';'SAO PAULO';'SP';'A'
11046;'CONTINUUM_CHEMICAL';'VARGEM GRANDE PAULISTA';'SP';'A'
11047;'COMPRESERV';'RIO DE JANEIRO';'RJ';'C'
11048;'SH_ENG_CONST';'SÃO PAULO';'SP';'C'
11049;'LABORTEC_LIMEIRA';'LIMEIRA';'SP';'C'
11050;'PETROBRAS_ARACAS';'SALVADOR';'BA';'A'
11053;'GEMACOM_JUIZDEFORA';'JUIZ DE FORA';'MG';'C'
11054;'G5_EQUIP_TECNICOS';'SÃO PAULO';'SP';'C'
11055;'SINTESE_RS';'POA';'RS';'C'
11056;'QUIMENGER_APUCARANA';'APUCARANA';'PR';'C'
11058;'LIBRA_PORTOALEGRE';'PORTO ALEGRE';'RS';'C'
11059;'PLAST_BOR_PLASTICOS';'DIADEMA';'SP';'A'
11060;'SAAE_ANGRADOSREIS';'ANGRA DOS REIS';'RJ';'C'
11061;'INST_INTER_ECOLOGIA';'São Carlos';'SP';'A'
11062;'ETECAP_2';'CAMPINAS';'SP';'C'
11063;'TAGMA_PAULINIA';'PAULINIA';'SP';'C'
11064;'ELPASO_RJ';'MACAE';'RJ';'C'
11065;'ENZIFARMA_CAMPINAS';'CAMPINAS';'SP';'C'
11066;'SPECTRUM_QUIMICA';'DUQUE DE CAXIAS';'RJ';'C'
11067;'VIDEO_AULA_EDUCACION';'LONDRINA';'PR';'C'
11068;'BERTIN_LINS';'LINS';'SP';'C'
11069;'DISTRIBUIDORA_NACIONAL';'BELO HORIZONTE';'MG';'C'
11070;'FUND_PAUL_TECN_EDU';'Lins';'SP';'A'
11071;'INST_ADOLFO_SANT_AND';'SANTO ANDRE';'SP';'C'
11072;'COPEL_ARAUCARIA';'CURITIBA';'PR';'A'
11073;'PROCOSA_LOREAL';'SAO PAULO';'SP';'A'
11074;'HEXALIFE_SP';'SAO PAULO';'SP';'C'
11075;'CORDEIRO_GUSTAVO';'OLINDA';'PE';'C'
11076;'TORRES_RAPHAEL';'SANTO ANDRE';'SP';'C'
11077;'OWENS_CORNING';'RIO CLARO';'SP';'C'
11078;'CAFFARELLA_ELSA';'SAO PAULO';'SP';'C'
11079;'FARMAQUIMICA_RS';'PORTO ALEGRE';'RS';'C'
11080;'JB_REPR_NATAL';'NATAL';'RN';'C'
11081;'PHITOTERAPHIA_RJ';'NOVA IGUACU';'RJ';'A'
11082;'CASA_DI_CONTI';'CANDIDO MOTA';'SP';'A'
11083;'QUIMINAS_BARUERI';'BARUERI';'SP';'C'
11084;'CONTI';'CANDIDO MOTA';'SP';'C'
11085;'EUROFARMA2';'SAO PAULO';'SP';'A'
11086;'LAB_LAVOSIER';'MAUA';'SP';'C'
11087;'ALUCA_PAULINIA';'PAULINIA';'SP';'C'
11088;'SALLES_IPIRANGA';'RIO BRANCO';'AC';'A'
11089;'CARTESIUS_SP';'SAO PAULO';'SP';'C'
11090;'H3S_TECNOLOGIA_EDUC';'SÃO CAETANO DO SUL';'SP';'A'
11091;'GALDERMA_NACOES_UNIDAS';'SAO PAULO';'SP';'A'
11092;'CONC_TECN_QUIM';'SAO CAETANO DO SUL';'SP';'C'
11094;'BIOAGRI_PLANALTINA';'Planaltina';'DF';'A'
11095;'LAB_CATARINENSE_SC';'Joinville';'SC';'A'
11096;'MANE_INDIANOPOLIS';'SAO PAULO';'SP';'A'
11097;'MANE_JACAREPAGUA';'RIO DE JANEIRO';'RJ';'A'
11098;'SOCOL_CONSTRUCOES';'Niteroi';'RJ';'A'
11099;'FERREIRA_KOWALSKI';'PORTO MAUÁ';'RS';'C'
11100;'FUNASA_BRASILIA';'Brasília';'DF';'A'
11102;'VITALLI_NILOPOLIS';'Nilópolis';'RJ';'C'
11103;'SILAB_DISTR_COML_RJ';'RIO DE JANEIRO';'RJ';'A'
11104;'MAPRIFAR_CURITIBA';'CURITIBA';'PR';'C'
11105;'VIDROTECH_SC';'BLUMENAU';'SC';'C'
11106;'SAPOTEC';'SAO PAULO';'SP';'A'
11107;'VALSIL_PRAIAGRANDE';'PRAIA GRANDE';'SP';'C'
11108;'INMETRO_DUQUECAXIAS';'Duque de Caxias';'RJ';'A'
11109;'NATURALAB_CAMPINAS';'CAMPINAS';'SP';'C'
11110;'MUNDO_MEDICO';'SAO PAULO';'SP';'C'
11111;'QUALITEC_COM';'Brasilia';'DF';'A'
11112;'FERRO_ENAMEL_AMERICANA';'AMERICANA';'SP';'A'
11113;'DUCOCO_ITAPIPOCA';'ITAPIPOCA';'CE';'A'
11114;'SAINT_GOBAIN_RJ';'BARRA MANSA';'RJ';'C'
11115;'BRASMANCO_IND_COM';'Suzano';'SP';'C'
11117;'GRANJA_RESENDE_SADIA';'DOIS VIZINHOS';'PR';'A'
11118;'YOKI_CAMBARA';'CAMBARA';'PR';'A'
11119;'COLEGIO_KENNEDY';'GUARULHOS';'SP';'A'
11120;'UFMS_HOSP_UNIVERSITA';'Campo Grande';'MS';'C'
11121;'CPQ_ITUPEVA';'Itupeva';'SP';'C'
11123;'BIOSUPPORT';'São Paulo';'SP';'A'
11124;'CITROLEO_TORRINHA';'Torrinha';'SP';'C'
11125;'CONSULPRI_CONSUL';'RIO DE JANEIRO';'RJ';'A'
11126;'IPT_FURB_SC';'Blumenau';'SC';'C'
11127;'NONOAI';'Nonoai';'RS';'C'
11128;'UFMS_LAB';'CAMPO GRANDE';'MS';'C'
11129;'CATARATAS';'Lindoeste';'PR';'C'
11130;'SAGA_SERV_AUDITORIA';'VINHEDO';'SP';'C'
11131;'LAPIUS_JUIZDEFORA';'JUIZ DE FORA';'MG';'C'
11132;'ELETRO_HOSPITALAR';'CURITIBA';'PR';'C'
11133;'JOHNSON_MATTHEY';'Mogi Guaçu';'SP';'A'
11134;'WEBPARK_CAMPINAS';'Campinas';'SP';'C'
11135;'PETRQUALY_STOANDRE';'SANTO ANDRE';'SP';'C'
11136;'TW_ESPUMAS_BA';'CAMACARI';'BA';'C'
11137;'SAUBOR_SJC';'SAO JOSE DOS CAMPOS';'SP';'A'
11138;'COL_ANCHIETA_BA';'SALVADOR';'BA';'A'
11139;'FORTSAN';'EUSEBIO';'CE';'A'
11140;'UNIV_FED_CEARA4';'FORTALEZA';'CE';'A'
11141;'AKZO_NOBEL_CURITIBA';'CURITIBA';'PR';'C'
11142;'DLS_ENGENHARIA';'SÃO PAULO';'SP';'C'
11143;'SANTOS_CARLOSALBERTO';'São Paulo';'SP';'C'
11144;'RC_CONSULTORIA';'SAO PAULO';'SP';'C'
11145;'NR3_ACABAMENTOS';'DIADEMA';'SP';'C'
11146;'SERGIO_BURGI_SERVICO';'RIO DE JANEIRO';'RJ';'A'
11147;'LAB_MEDICO_MARICONDI';'SAO CARLOS';'SP';'A'
11148;'T_E_ANALITICA';'CAMPINAS';'SP';'A'
11150;'AVA_STADA';'MANAUS';'AM';'C'
11151;'AVA_STADA_PHARMA';'MANAUS';'AM';'C'
11152;'BACCARIM_IBIPORA';'IBIPORA';'PR';'C'
11153;'AGENC_NAC_PETROLEO';'BRASILIA';'DF';'C'
11154;'SATELIT_ARARAQUARA';'ARARAQUARA';'SP';'C'
11155;'HOSPITAL_ARTHUR';'São Paulo';'SP';'A'
11156;'FERRO_LIGAS_BA/FERBASA';'POJUCA';'BA';'A'
11157;'LUPA_RJ';'RIO DE JANEIRO';'RJ';'C'
11158;'UNIPAC_UNIV_PRES_ANT';'ANTONIO CARLOS';'MG';'C'
11159;'VOTORANTIM_CBA (ATUAL CNPJ: 61.409.892/0223-04)-';'********';'SP';'C'
11160;'ESC_SUICO_BRASILEIRA';'SAO PAULO';'SP';'A'
11161;'CIA_GERACAO_ENERGIA_CGTEE';'Candiota';'RS';'A'
11162;'FUND_ARYFRAUZINO';'RIO DE JANEIRO';'RJ';'C'
11163;'CORNING_SP';'SAO PAULO';'SP';'C'
11164;'REDE_TECNOLOGIA_RJ';'RIO DE JANEIRO';'RJ';'A'
11166;'FUND_SOUZA_MARQUES';'RIO DE JANEIRO';'RJ';'C'
11168;'VALDEQUIMICA_SP';'São Paulo';'SP';'A'
11170;'TUBOLAP_SP';'São Paulo';'SP';'A'
11172;'DALQUIM_LAGES';'ITAJAI';'SC';'A'
11173;'WERISTON';'Vinhedo';'SP';'C'
11174;'AGE_BRASIL_IND_COM';'FLORIANOPOLIS';'SC';'C'
11175;'REDE_LAB';'RIO DE JANEIRO';'RJ';'C'
11176;'CONSTRULAB';'SAO PAULO';'SP';'C'
11177;'IGESP_CONSTRUCOES';'SAO PAULO';'SP';'C'
11178;'ASTER_PETROLEO';'SAO PAULO';'SP';'A'
11179;'PENSALAB';'São paulo';'SP';'C'
11180;'PENSALAB2';'SAO PAULO';'SP';'A'
11181;'MOMENTA_EUROFARMA';'SAO PAULO';'SP';'A'
11182;'GAROA_IND_COM';'Hortolândia';'SP';'C'
11183;'IND_COM_RAPADURA_TERRA';'SUMARÉ';'SP';'A'
11184;'FOMENTO_SP';'São Paulo';'SP';'C'
11185;'ADRIA_SCS';'SAO CAETANO DO SUL';'SP';'C'
11186;'IMUNOSET_ES';'VILA VELHA';'ES';'C'
11187;'ADM_BRASIL_CATALAO';'CATALAO';'GO';'A'
11188;'LABRO_DESCALVADO';'DESCALVADO';'SP';'C'
11189;'HOLCIM_MG';'Pedro Leopoldo';'MG';'C'
11190;'KIPP_LAB_SP';'SAO PAULO';'SP';'C'
11191;'TECNOL_MICROSTEEL';'SUMARE';'SP';'C'
11192;'ACATEC_SP';'SAO PAULO';'SP';'C'
11193;'TRACOM_SP';'São Paulo';'SP';'C'
11194;'POLICIA_MILITAR_SUPR';'SAO PAULO';'SP';'A'
11195;'AKZONOBEL_FORTALEZA';'FORTALEZA';'CE';'C'
11197;'DESENV_FARMACEUTICOS';'FORTALEZA';'CE';'C'
11198;'CENTRO_EQUIVALENCIA_CE';'Fortaleza';'CE';'C'
11199;'HEMATOLOGIA_FORTALEZ';'FORTALEZA';'CE';'C'
11201;'CIA_BRAS_RESINAS';'FORQUILHA';'CE';'A'
11203;'LCSP_CE';'FORTALEZA';'CE';'C'
11204;'LAB_BIOL_FORTALEZA';'FORTALEZA';'CE';'C'
11207;'GASPAR_VIANA_FORTALE';'Fortaleza';'CE';'C'
11208;'DEGUSSA_FRUIT_SYSTEM';'COSMOPOLIS';'SP';'C'
11209;'EASTMAN_DO_BRASIL';'SAO PAULO';'SP';'C'
11210;'GENESCAN';'Itu';'SP';'C'
11211;'GRANOTEC_PR';'CURITIBA';'PR';'A'
11212;'PROLIM_QUIMICA_AVANC';'Taubaté';'SP';'C'
11213;'FMC_QUIMICA_BRASIL';'CAMPINAS';'SP';'C'
11214;'PARMALAT_ITAPERUNA';'ITAPERUNA';'RJ';'A'
11215;'MBR_ITABIRITO';'Ouro Preto';'MG';'C'
11216;'CLOROX_SP';'MAUA';'SP';'C'
11217;'AMARAL_RICARDO';'SAO PAULO';'SP';'C'
11218;'SINTERAMA_SP';'SAO PAULO';'SP';'A'
11219;'PRADO_OLIVEIRA_ENG_CONST';'SANTOS';'SP';'C'
11220;'CONHECER_ALTERNATIVA';'SANTA ROSA';'RS';'A'
11221;'REM_IND_COM_LTDA';'SAO PAULO';'SP';'C'
11222;'CEPED_FAZENDA_DAGUA';'Camaçari';'BA';'C'
11223;'SENAI_CURITIBA';'CURITIBA';'PR';'A'
11224;'LUCHINI_PAULO';'SAO PAULO';'SP';'C'
11225;'CURA_RADIOLOGIA';'SAO PAULO';'SP';'A'
11226;'GAIL_IND_COM';'GUARULHOS';'SP';'C'
11227;'LAB_SERGIO_FRANCO';'Duque de Caxias';'RJ';'A'
11228;'PRO_DUTO_AMBIENTAL';'SÃO PAULO';'SP';'C'
11229;'SAINT_GOBAIN_PE';'ABREU E LIMA';'PE';'A'
11230;'IND_BEBIDA_PALAZZO';'JABOTICABAL';'SP';'C'
11231;'TEXTIL_MARLES';'SAO PAULO';'SP';'A'
11232;'PLAY_PEN_ESC_CID_JD';'SAO PAULO';'SP';'A'
11233;'CARAMBELLA_IND_COM';'SÃO ROQUE';'SP';'C'
11234;'DHAYMER''S_IND_COM_';'Taboão da Serra';'SP';'A'
11235;'WURTH_DO_BRASIL';'Cotia';'SP';'C'
11236;'MEDLEY_CAMPINAS';'CAMPINAS';'SP';'A'
11237;'CARTESIUS_DESENVOLV';'CAMPINAS';'SP';'C'
11238;'LAB_JEAN_SUCK';'BRASILIA';'DF';'C'
11239;'JM_HUBER_BRASIL';'Mogi Guaçu';'SP';'A'
11241;'CONSTR_PANEGASSI';'MOGI DAS CRUZES';'SP';'A'
11242;'VALIENGO_CONSTRUTORA';'SUZANO';'SP';'C'
11243;'TEKNIKA_MONTAGEM_IND';'CURITIBA';'PR';'A'
11244;'LIDEXX_COMERCIAL';'RIO DE JANEIRO';'RJ';'C'
11245;'SANEAGO_SANEAMENTO_GOIAS_S/A';'Goiania';'GO';'A'
11246;'KLIMP_COMERCIO';'BRASILIA';'GO';'C'
11247;'USP_QUIM_BIOQUIMICA';'SAO PAULO';'SP';'C'
11248;'MINERACAO_ITAJOBI';'SANTA BARBARA';'MG';'A'
11249;'EXEMONT_ENGENHARIA';'São Paulo';'SP';'A'
11250;'ZALAF_E_COSTA_LTDA';'SAO PAULO';'SP';'C'
11251;'FAA_ANDRE_ARCOVERDE';'VALENCA';'RJ';'C'
11252;'FRIGORIFICO_MOZAQUAT';'JALES';'SP';'C'
11253;'ATIVA_GOIANIA';'BLUMENAU';'SC';'A'
11254;'CABRAL_BEATRICE';'GOIANIA';'GO';'C'
11255;'CIA_BEBIDAS_GOIANIA';'DIAS D''AVILA';'BA';'A'
11256;'FARM_ARTESANAL';'GOIANIA';'GO';'C'
11257;'CIA_MANUFATURA_ALGOD';'CATAGUASES';'MG';'A'
11258;'KRAFT/JUNDIAI';'JUNDIAI';'SP';'C'
11259;'CARL_ZEISS';'SAO PAULO';'SP';'A'
11260;'FLAKE_PET';'ITAPEVI';'SP';'C'
11261;'BRASLO_PROD_DE_CARNE_SEARA';'OSASCO';'SP';'A'
11262;'RICCARDO_PAGANO';'SAO PAULO';'SP';'C'
11263;'FAC_TECN_CIENC_FTC_2';'Salvador';'BA';'C'
11264;'INST_HEMOT_MARINGA';'Maringa';'PR';'A'
11265;'MHC_TECHNOLOGY';'SAO PAULO';'SP';'C'
11266;'MACKENZIE_02';'SAO PAULO';'SP';'C'
11267;'NATUROFARMA_GOIANIA';'Goiânia';'GO';'A'
11268;'IND_FARMACEUTICA_SISAL';'Belém';'PA';'A'
11269;'UNILEVER_VINHEDO';'VINHEDO';'SP';'A'
11270;'PHARMANOSTRA';'ANAPOLIS';'GO';'C'
11271;'UNILEVER_GOIANIA';'RIO VERDE';'GO';'C'
11272;'UNIV_CAT_GOIAS';'GOIANIA';'GO';'A'
11273;'MUGNATTO_BIANCA';'SAO PAULO';'SP';'C'
11274;'ZYLBERSTAJN_ROSITA';'SAO PAULO';'SP';'C'
11275;'CANOVAS_SILVANA';'SAO PAULO';'SP';'C'
11276;'MALUF_ANGELA';'SAO PAULO';'SP';'C'
11277;'LOJO_NELSON';'SAO PAULO';'SP';'C'
11278;'GIL_CARVALHO';'SAO PAULO';'SP';'C'
11279;'CHOCOLATE_TATI';'SAO PAULO';'SP';'C'
11280;'PROMON_ENGENHARIA_RJ';'RIO DE JANEIRO';'RJ';'C'
11281;'BRUMAR_ENGENHARIA_2';'RECIFE';'PE';'C'
11282;'FUND_EDSON_QUEIROZ';'FORTALEZA';'CE';'C'
11283;'ARMAZEM_ARQUITETURA';'SAO PAULO';'SP';'C'
11284;'SERVE_JATOS';'SALVADOR';'BA';'C'
11285;'LID_LAB_INVESTIGACAO';'SAO PAULO';'SP';'C'
11286;'MIN_JUST_SECRIM/PARA';'BELEM';'PA';'C'
11287;'KRUPT_HOESCH_MOLAS';'SAO PAULO';'SP';'C'
11288;'PETROBRAS_PASSE_TAQUIPE';'SAO SEBASTIAO DO PASSE';'BA';'A'
11289;'GENERAL_MILLS_MG';'POUSO ALEGRE';'MG';'A'
11290;'INTERNATIONAL_PAPER';'MOGI-GUACU';'SP';'A'
11291;'AMDOS_NAVIRAI';'NAVIRAI';'MS';'A'
11292;'SAAE_GUARULHOS';'GUARULHOS';'SP';'C'
11293;'IEMAT_INST_MT_UNIVAG';'Várzea Grande';'MT';'A'
11294;'CINORD_SUL_IND_COM';'RIBEIRAO PRETO';'SP';'C'
11295;'WEK_ENGENHARIA';'SAO PAULO';'SP';'C'
11296;'COL_SAO_LUCAS';'TABOAO DA SERRA';'SP';'A'
11297;'NORDESTE_ENGENHARIA';'SALVADOR';'BA';'C'
11298;'BAYER_CROPSCIENCE';'BELFORD ROXO';'RJ';'A'
11301;'ELDORADO_CONSTRUTORA';'UBERLÂNDIA';'MG';'C'
11302;'CEMIKRON_CARAPICUIBA';'Carapicuíba';'SP';'A'
